43
33
178
20
58
18
14
29
27
68
39
21
14
29
24
26
21
21
68
26
21
29
18
69
31
28
89
67
28
10
21
99
54
16
23
32
20
50
18
39
43
86
18
33
119
127
37
44
41
26
37
69
20
26
149
69
39
23
45
37
322
19
21
34
126
19
15
27
35
53
37
29
15
17
64
110
44
29
54
26
18
83
23
39
63
56
41
20
38
42
19
47
42
15
73
39
24
48
34
21
24
27
31
32
44
33
20
16
50
36
46
16
60
12
25
31
35
23
113
24
25
20
90
39
10
45
12
79
32
27
61
31
15
72
66
75
22
63
38
33
53
25
144
26
29
33
34
39
27
60
32
31
24
14
88
47
20
37
92
210
27
57
28
31
25
33
27
30
34
23
49
101
44
44
30
31
14
72
34
43
61
31
23
30
73
16
44
24
36
24
32
38
25
34
31
28
16
73
19
21
55
39
45
35
38
37
28
30
45
33
62
47
45
26
55
19
21
19
18
24
74
47
18
38
15
21
26
28
14
41
56
13
12
31
73
21
135
44
61
26
97
38
19
17
35
27
42
32
45
21
32
26
34
21
18
22
29
17
31
11
27
44
54
42
16
59
10
25
19
38
37
68
46
34
44
108
46
36
23
46
16
49
44
40
91
41
36
28
23
29
23
55
47
21
241
34
29
14
91
28
30
35
42
43
62
58
23
23
8
67
11
84
27
49
13
71
39
35
28
58
25
52
33
63
33
33
19
51
15
64
26
22
37
59
44
28
21
42
30
59
35
67
29
73
18
138
31
108
47
46
70
24
63
18
55
39
34
56
24
22
34
64
43
17
70
34
19
21
29
23
31
29
34
15
45
24
202
29
57
15
13
33
15
91
106
61
15
85
30
30
65
45
24
39
14
14
15
19
36
19
32
27
55
37
26
16
25
38
55
35
106
49
22
33
55
17
38
81
66
35
51
19
41
41
40
111
15
21
53
70
13
35
55
16
30
43
20
22
35
67
22
32
46
15
19
30
53
28
31
24
41
17
28
21
22
37
15
41
48
64
18
97
23
52
27
32
44
16
52
47
17
29
33
24
19
14
55
48
16
28
31
104
40
23
31
12
49
9
32
21
49
22
11
62
49
76
22
24
10
29
45
36
47
23
32
19
62
39
20
53
23
56
68
19
26
29
45
46
59
33
85
25
37
24
135
11
32
41
20
31
56
12
50
21
44
26
31
19
23
28
115
18
28
15
102
33
32
33
29
31
39
14
9
25
69
25
24
101
23
30
48
23
22
17
23
35
36
24
23
36
31
71
26
40
34
23
35
37
40
33
14
16
18
41
20
71
47
12
35
20
49
32
21
10
43
27
54
20
11
67
27
26
24
40
29
21
69
47
51
66
31
23
41
111
28
20
47
26
18
17
153
51
32
32
48
35
45
66
113
48
23
24
56
29
17
49
22
68
19
36
31
54
10
22
32
57
19
66
28
42
25
23
30
44
75
24
30
25
80
7
30
38
27
30
48
63
16
62
29
35
38
45
31
16
27
35
40
54
17
27
40
22
6
25
19
69
40
23
28
57
30
67
19
31
53
16
31
22
28
84
27
31
14
10
69
35
67
44
16
70
22
29
27
32
87
21
31
66
31
130
73
93
47
21
34
27
82
109
45
21
21
25
44
33
22
8
14
34
38
28
30
29
47
20
37
57
27
16
31
24
32
27
26
37
41
19
34
90
49
27
16
33
93
33
39
32
34
42
22
67
70
22
26
80
79
40
22
30
175
13
31
19
20
35
35
26
86
82
23
16
12
28
62
41
79
144
37
25
21
56
64
20
14
36
41
41
12
30
84
31
196
45
38
21
35
21
14
84
22
19
19
98
47
41
36
29
31
30
45
34
14
45
24
18
30
63
47
25
27
32
62
44
44
47
55
40
79
31
11
53
39
11
84
37
30
13
43
23
33
19
51
57
32
90
57
46
10
35
80
35
16
28
19
18
29
48
25
32
23
36
24
76
12
19
46
57
20
37
66
53
29
45
42
20
87
37
21
63
33
32
17
72
67
26
71
23
59
48
47
13
54
27
43
24
53
43
40
23
43
23
129
44
47
23
60
26
56
37
12
62
97
15
23
38
36
27
34
17
27
65
50
20
29
32
78
19
41
17
29
17
49
44
20
16
45
20
36
65
114
54
32
14
43
27
20
61
23
36
75
46
68
34
95
90
52
53
33
38
20
28
15
36
46
27
18
33
22
58
62
18
13
19
26
61
59
82
52
23
14
31
55
51
36
31
22
33
87
17
73
23
30
19
17
70
40
31
26
34
29
40
30
21
29
18
17
37
29
36
43
74
41
22
52
28
57
43
36
45
30
10
59
54
15
28
101
27
203
22
43
25
115
45
27
75
42
61
26
13
45
52
41
52
27
18
11
26
81
67
33
28
23
95
20
61
61
29
93
39
21
24
70
135
37
26
14
21
26
45
79
16
14
58
55
23
38
51
39
13
10
45
49
86
43
18
5
28
44
34
51
207
49
23
57
72
51
27
29
60
34
24
25
22
18
48
87
23
25
66
36
19
32
19
54
21
24
43
29
99
48
39
39
32
19
27
20
49
79
17
41
58
34
21
83
53
36
101
16
29
54
63
55
25
5
27
40
44
29
61
34
46
76
21
14
26
63
43
64
43
44
73
22
40
16
19
55
9
37
38
44
27
80
53
24
33
34
18
45
40
14
50
164
44
27
29
54
25
33
41
33
21
78
33
35
26
61
43
36
28
25
31
29
23
36
15
16
18
69
26
33
22
108
50
69
54
29
16
18
39
33
36
125
44
50
77
23
34
41
33
34
20
30
48
17
35
22
92
54
59
23
42
50
70
93
32
63
66
35
25
37
39
38
73
36
19
41
49
33
19
8
51
37
47
44
39
47
24
66
39
21
15
78
46
29
31
113
19
33
39
42
57
24
61
26
52
25
87
31
27
29
48
49
23
28
39
47
56
68
27
20
26
66
40
39
49
33
33
51
15
44
29
25
30
104
29
40
79
26
45
25
28
45
12
22
27
23
29
20
186
18
28
33
14
42
44
63
64
21
89
58
18
55
40
54
91
41
59
33
29
18
74
15
16
25
19
94
18
33
18
46
48
21
22
17
26
17
161
33
43
202
12
25
20
34
32
112
12
62
26
18
25
68
27
21
24
63
41
14
23
52
24
32
34
41
20
14
73
12
51
54
27
40
37
44
14
25
27
80
19
44
31
45
41
28
45
43
51
35
64
27
10
111
44
49
33
165
8
18
50
43
55
119
39
22
35
69
39
44
35
19
16
137
41
41
37
87
14
42
31
115
54
73
18
26
56
14
42
28
27
51
16
22
15
27
59
13
16
95
27
18
80
10
128
31
45
53
20
77
31
35
13
55
92
33
28
48
24
37
21
26
23
47
32
37
79
15
47
126
70
63
15
66
21
11
55
44
35
66
51
58
25
36
14
17
26
39
42
24
72
117
13
27
29
31
45
43
29
26
69
28
89
67
28
16
37
69
149
69
15
26
23
39
34
16
113
32
31
144
29
34
60
37
57
44
72
74
41
97
32
21
25
46
34
108
46
46
40
23
29
23
49
25
15
22
138
47
39
24
30
24
27
37
49
41
35
55
30
23
52
